Date,Category,Quantity,Revenue
2020-10-08,Electronics,13,8424.0
2020-10-08,Clothing,29,1879.2
2020-10-08,Home,44,8553.6
2020-10-08,Sports,18,2799.36
2020-10-09,Electronics,29,18792.0
2020-10-09,Clothing,26,1684.8
2020-10-09,Home,34,6609.6
2020-10-09,Sports,24,3732.48
2020-10-10,Electronics,25,16200.0
2020-10-10,Clothing,48,3110.4
2020-10-10,Home,36,6998.4
2020-10-10,Sports,25,3888.0
2020-10-11,Electronics,39,25272.0
2020-10-11,Clothing,36,2332.8
2020-10-11,Home,34,6609.6
2020-10-11,Sports,43,6687.36
2020-10-12,Electronics,16,10368.0
2020-10-12,Clothing,45,2916.0
2020-10-12,Home,22,4276.8
2020-10-12,Sports,25,3888.0
2020-10-13,Electronics,17,11016.0
2020-10-13,Clothing,25,1620.0
2020-10-13,Home,12,2332.8
2020-10-13,Sports,44,6842.88
2020-10-14,Electronics,11,7128.0
2020-10-14,Clothing,27,1749.6
2020-10-14,Home,48,9331.2
2020-10-14,Sports,36,5598.72
2020-10-15,Electronics,15,9720.0
2020-10-15,Clothing,26,1684.8
2020-10-15,Home,26,5054.4
2020-10-15,Sports,47,7309.44
2020-10-16,Electronics,29,18792.0
2020-10-16,Clothing,26,1684.8
2020-10-16,Home,32,6220.8
2020-10-16,Sports,33,5132.16
2020-10-17,Electronics,17,11016.0
2020-10-17,Clothing,22,1425.6
2020-10-17,Home,6,1166.4
2020-10-17,Sports,33,5132.16
2020-10-18,Electronics,25,16200.0
2020-10-18,Clothing,19,1231.2
2020-10-18,Home,31,6026.4
2020-10-18,Sports,35,5443.2
2020-10-19,Electronics,19,12312.0
2020-10-19,Clothing,27,1749.6
2020-10-19,Home,28,5443.2
2020-10-19,Sports,48,7464.96
2020-10-20,Electronics,17,11016.0
2020-10-20,Clothing,26,1684.8
2020-10-20,Home,47,9136.8
2020-10-20,Sports,41,6376.32
2020-10-21,Electronics,37,23976.0
2020-10-21,Clothing,7,453.6
2020-10-21,Home,23,4471.2
2020-10-21,Sports,27,4199.04
2020-10-22,Electronics,33,21384.0
2020-10-22,Clothing,34,2203.2
2020-10-22,Home,43,8359.2
2020-10-22,Sports,48,7464.96
2020-10-23,Electronics,29,18792.0
2020-10-23,Clothing,41,2656.8
2020-10-23,Home,12,2332.8
2020-10-23,Sports,46,7153.92
2020-10-24,Electronics,20,12960.0
2020-10-24,Clothing,12,777.6
2020-10-24,Home,5,972.0
2020-10-24,Sports,48,7464.96
2020-10-25,Electronics,9,5832.0
2020-10-25,Clothing,7,453.6
2020-10-25,Home,5,972.0
2020-10-25,Sports,8,1244.16
2020-10-26,Electronics,44,28512.0
2020-10-26,Clothing,39,2527.2
2020-10-26,Home,36,6998.4
2020-10-26,Sports,46,7153.92
2020-10-27,Electronics,38,24624.0
2020-10-27,Clothing,47,3045.6
2020-10-27,Home,29,5637.6
2020-10-27,Sports,14,2177.28
2020-10-28,Electronics,25,16200.0
2020-10-28,Clothing,43,2786.4
2020-10-28,Home,31,6026.4
2020-10-28,Sports,31,4821.12
2020-10-29,Electronics,6,3888.0
2020-10-29,Clothing,45,2916.0
2020-10-29,Home,17,3304.8
2020-10-29,Sports,13,2021.76
2020-10-30,Electronics,40,25920.0
2020-10-30,Clothing,26,1684.8
2020-10-30,Home,46,8942.4
2020-10-30,Sports,30,4665.6
2020-10-31,Electronics,16,10368.0
2020-10-31,Clothing,21,1360.8
2020-10-31,Home,18,3499.2
2020-10-31,Sports,18,2799.36
2020-11-01,Electronics,38,24624.0
2020-11-01,Clothing,24,1555.2
2020-11-01,Home,15,2916.0
2020-11-01,Sports,20,3110.4
2020-11-02,Electronics,35,22680.0
2020-11-02,Clothing,10,648.0
2020-11-02,Home,23,4471.2
2020-11-02,Sports,41,6376.32
2020-11-03,Electronics,8,5184.0
2020-11-03,Clothing,8,518.4
2020-11-03,Home,24,4665.6
2020-11-03,Sports,14,2177.28
2020-11-04,Electronics,28,18144.0
2020-11-04,Clothing,39,2527.2
2020-11-04,Home,30,5832.0
2020-11-04,Sports,41,6376.32
2020-11-05,Electronics,42,27216.0
2020-11-05,Clothing,25,1620.0
2020-11-05,Home,44,8553.6
2020-11-05,Sports,43,6687.36
2020-11-06,Electronics,25,16200.0
2020-11-06,Clothing,14,907.2
2020-11-06,Home,42,8164.8
2020-11-06,Sports,8,1244.16
2020-11-07,Electronics,49,31752.0
2020-11-07,Clothing,24,1555.2
2020-11-07,Home,21,4082.4
2020-11-07,Sports,11,1710.72
2020-11-08,Electronics,8,5184.0
2020-11-08,Clothing,33,2138.4
2020-11-08,Home,18,3499.2
2020-11-08,Sports,7,1088.64
2020-11-09,Electronics,28,18144.0
2020-11-09,Clothing,41,2656.8
2020-11-09,Home,20,3888.0
2020-11-09,Sports,8,1244.16
2020-11-10,Electronics,28,18144.0
2020-11-10,Clothing,38,2462.4
2020-11-10,Home,34,6609.6
2020-11-10,Sports,22,3421.44
2020-11-11,Electronics,23,14904.0
2020-11-11,Clothing,35,2268.0
2020-11-11,Home,23,4471.2
2020-11-11,Sports,23,3576.96
2020-11-12,Electronics,26,16848.0
2020-11-12,Clothing,28,1814.4
2020-11-12,Home,49,9525.6
2020-11-12,Sports,16,2488.32
2020-11-13,Electronics,34,22032.0
2020-11-13,Clothing,42,2721.6
2020-11-13,Home,35,6804.0
2020-11-13,Sports,40,6220.8
2020-11-14,Electronics,23,14904.0
2020-11-14,Clothing,49,3175.2
2020-11-14,Home,40,7776.0
2020-11-14,Sports,34,5287.68
2020-11-15,Electronics,37,23976.0
2020-11-15,Clothing,22,1425.6
2020-11-15,Home,32,6220.8
2020-11-15,Sports,15,2332.8
2020-11-16,Electronics,49,31752.0
2020-11-16,Clothing,37,2397.6
2020-11-16,Home,21,4082.4
2020-11-16,Sports,10,1555.2
2020-11-17,Electronics,8,5184.0
2020-11-17,Clothing,24,1555.2
2020-11-17,Home,31,6026.4
2020-11-17,Sports,19,2954.88
2020-11-18,Electronics,10,6480.0
2020-11-18,Clothing,18,1166.4
2020-11-18,Home,15,2916.0
2020-11-18,Sports,43,6687.36
2020-11-19,Electronics,13,8424.0
2020-11-19,Clothing,30,1944.0
2020-11-19,Home,20,3888.0
2020-11-19,Sports,9,1399.68
2020-11-20,Electronics,14,9072.0
2020-11-20,Clothing,7,453.6
2020-11-20,Home,17,3304.8
2020-11-20,Sports,47,7309.44
2020-11-21,Electronics,34,22032.0
2020-11-21,Clothing,49,3175.2
2020-11-21,Home,10,1944.0
2020-11-21,Sports,21,3265.92
2020-11-22,Electronics,49,31752.0
2020-11-22,Clothing,23,1490.4
2020-11-22,Home,46,8942.4
2020-11-22,Sports,39,6065.28
2020-11-23,Electronics,30,19440.0
2020-11-23,Clothing,9,583.2
2020-11-23,Home,33,6415.2
2020-11-23,Sports,41,6376.32
2020-11-24,Electronics,24,15552.0
2020-11-24,Clothing,25,1620.0
2020-11-24,Home,14,2721.6
2020-11-24,Sports,9,1399.68
2020-11-25,Electronics,40,25920.0
2020-11-25,Clothing,10,648.0
2020-11-25,Home,30,5832.0
2020-11-25,Sports,8,1244.16
2020-11-26,Electronics,43,27864.0
2020-11-26,Clothing,43,2786.4
2020-11-26,Home,39,7581.6
2020-11-26,Sports,5,777.6
2020-11-27,Electronics,28,18144.0
2020-11-27,Clothing,40,2592.0
2020-11-27,Home,10,1944.0
2020-11-27,Sports,45,6998.4
2020-11-28,Electronics,48,31104.0
2020-11-28,Clothing,35,2268.0
2020-11-28,Home,24,4665.6
2020-11-28,Sports,28,4354.56
2020-11-29,Electronics,29,18792.0
2020-11-29,Clothing,40,2592.0
2020-11-29,Home,25,4860.0
2020-11-29,Sports,34,5287.68
2020-11-30,Electronics,28,18144.0
2020-11-30,Clothing,48,3110.4
2020-11-30,Home,46,8942.4
2020-11-30,Sports,34,5287.68
2020-12-01,Electronics,26,16848.0
2020-12-01,Clothing,32,2073.6
2020-12-01,Home,11,2138.4
2020-12-01,Sports,39,6065.28
2020-12-02,Electronics,32,20736.0
2020-12-02,Clothing,18,1166.4
2020-12-02,Home,14,2721.6
2020-12-02,Sports,20,3110.4
2020-12-03,Electronics,20,12960.0
2020-12-03,Clothing,35,2268.0
2020-12-03,Home,46,8942.4
2020-12-03,Sports,29,4510.08
2020-12-04,Electronics,17,11016.0
2020-12-04,Clothing,10,648.0
2020-12-04,Home,48,9331.2
2020-12-04,Sports,13,2021.76
2020-12-05,Electronics,49,31752.0
2020-12-05,Clothing,40,2592.0
2020-12-05,Home,47,9136.8
2020-12-05,Sports,24,3732.48
2020-12-06,Electronics,22,14256.0
2020-12-06,Clothing,47,3045.6
2020-12-06,Home,25,4860.0
2020-12-06,Sports,8,1244.16
2020-12-07,Electronics,37,23976.0
2020-12-07,Clothing,31,2008.8
2020-12-07,Home,11,2138.4
2020-12-07,Sports,10,1555.2
2020-12-08,Electronics,19,12312.0
2020-12-08,Clothing,22,1425.6
2020-12-08,Home,36,6998.4
2020-12-08,Sports,15,2332.8
2020-12-09,Electronics,24,15552.0
2020-12-09,Clothing,28,1814.4
2020-12-09,Home,19,3693.6
2020-12-09,Sports,11,1710.72
2020-12-10,Electronics,25,16200.0
2020-12-10,Clothing,46,2980.8
2020-12-10,Home,30,5832.0
2020-12-10,Sports,48,7464.96
2020-12-11,Electronics,18,11664.0
2020-12-11,Clothing,41,2656.8
2020-12-11,Home,25,4860.0
2020-12-11,Sports,22,3421.44
2020-12-12,Electronics,9,5832.0
2020-12-12,Clothing,7,453.6
2020-12-12,Home,27,5248.8
2020-12-12,Sports,30,4665.6
2020-12-13,Electronics,41,26568.0
2020-12-13,Clothing,28,1814.4
2020-12-13,Home,23,4471.2
2020-12-13,Sports,29,4510.08
2020-12-14,Electronics,25,16200.0
2020-12-14,Clothing,16,1036.8
2020-12-14,Home,45,8748.0
2020-12-14,Sports,37,5754.24
2020-12-15,Electronics,8,5184.0
2020-12-15,Clothing,46,2980.8
2020-12-15,Home,11,2138.4
2020-12-15,Sports,26,4043.52
2020-12-16,Electronics,37,23976.0
2020-12-16,Clothing,21,1360.8
2020-12-16,Home,28,5443.2
2020-12-16,Sports,38,5909.76
2020-12-17,Electronics,32,20736.0
2020-12-17,Clothing,47,3045.6
2020-12-17,Home,45,8748.0
2020-12-17,Sports,43,6687.36
2020-12-18,Electronics,26,16848.0
2020-12-18,Clothing,21,1360.8
2020-12-18,Home,38,7387.2
2020-12-18,Sports,10,1555.2
2020-12-19,Electronics,10,6480.0
2020-12-19,Clothing,38,2462.4
2020-12-19,Home,5,972.0
2020-12-19,Sports,14,2177.28
2020-12-20,Electronics,25,16200.0
2020-12-20,Clothing,9,583.2
2020-12-20,Home,6,1166.4
2020-12-20,Sports,26,4043.52
2020-12-21,Electronics,6,3888.0
2020-12-21,Clothing,14,907.2
2020-12-21,Home,38,7387.2
2020-12-21,Sports,20,3110.4
2020-12-22,Electronics,43,27864.0
2020-12-22,Clothing,26,1684.8
2020-12-22,Home,16,3110.4
2020-12-22,Sports,28,4354.56
2020-12-23,Electronics,44,28512.0
2020-12-23,Clothing,42,2721.6
2020-12-23,Home,14,2721.6
2020-12-23,Sports,39,6065.28
2020-12-24,Electronics,36,23328.0
2020-12-24,Clothing,11,712.8
2020-12-24,Home,25,4860.0
2020-12-24,Sports,24,3732.48
2020-12-25,Electronics,30,19440.0
2020-12-25,Clothing,8,518.4
2020-12-25,Home,26,5054.4
2020-12-25,Sports,19,2954.88
2020-12-26,Electronics,44,28512.0
2020-12-26,Clothing,25,1620.0
2020-12-26,Home,19,3693.6
2020-12-26,Sports,26,4043.52
2020-12-27,Electronics,32,20736.0
2020-12-27,Clothing,18,1166.4
2020-12-27,Home,31,6026.4
2020-12-27,Sports,45,6998.4
2020-12-28,Electronics,44,28512.0
2020-12-28,Clothing,32,2073.6
2020-12-28,Home,30,5832.0
2020-12-28,Sports,6,933.12
2020-12-29,Electronics,29,18792.0
2020-12-29,Clothing,7,453.6
2020-12-29,Home,12,2332.8
2020-12-29,Sports,48,7464.96
2020-12-30,Electronics,37,23976.0
2020-12-30,Clothing,46,2980.8
2020-12-30,Home,39,7581.6
2020-12-30,Sports,10,1555.2
2020-12-31,Electronics,43,27864.0
2020-12-31,Clothing,27,1749.6
2020-12-31,Home,29,5637.6
2020-12-31,Sports,47,7309.44
2021-01-01,Electronics,23,13340.0
2021-01-01,Clothing,9,522.0
2021-01-01,Home,15,2610.0
2021-01-01,Sports,16,2227.2
2021-01-02,Electronics,14,8120.0
2021-01-02,Clothing,12,696.0
2021-01-02,Home,28,4872.0
2021-01-02,Sports,32,4454.4
2021-01-03,Electronics,45,26100.0
2021-01-03,Clothing,40,2320.0
2021-01-03,Home,41,7134.0
2021-01-03,Sports,25,3480.0
2021-01-04,Electronics,12,6960.0
2021-01-04,Clothing,13,754.0
2021-01-04,Home,19,3306.0
2021-01-04,Sports,44,6124.8
2021-01-05,Electronics,22,12760.0
2021-01-05,Clothing,46,2668.0
2021-01-05,Home,24,4176.0
2021-01-05,Sports,10,1392.0
2021-01-06,Electronics,16,9280.0
2021-01-06,Clothing,6,348.0
2021-01-06,Home,11,1914.0
2021-01-06,Sports,20,2784.0
2021-01-07,Electronics,7,4060.0
2021-01-07,Clothing,49,2842.0
2021-01-07,Home,7,1218.0
2021-01-07,Sports,31,4315.2
2021-01-08,Electronics,47,27260.0
2021-01-08,Clothing,44,2552.0
2021-01-08,Home,42,7308.0
2021-01-08,Sports,37,5150.4
2021-01-09,Electronics,32,18560.0
2021-01-09,Clothing,5,290.0
2021-01-09,Home,12,2088.0
2021-01-09,Sports,41,5707.2
2021-01-10,Electronics,36,20880.0
2021-01-10,Clothing,47,2726.0
2021-01-10,Home,41,7134.0
2021-01-10,Sports,8,1113.6
2021-01-11,Electronics,34,19720.0
2021-01-11,Clothing,10,580.0
2021-01-11,Home,23,4002.0
2021-01-11,Sports,36,5011.2
2021-01-12,Electronics,13,7540.0
2021-01-12,Clothing,16,928.0
2021-01-12,Home,15,2610.0
2021-01-12,Sports,20,2784.0
2021-01-13,Electronics,5,2900.0
2021-01-13,Clothing,49,2842.0
2021-01-13,Home,25,4350.0
2021-01-13,Sports,34,4732.8
2021-01-14,Electronics,17,9860.0
2021-01-14,Clothing,38,2204.0
2021-01-14,Home,8,1392.0
2021-01-14,Sports,32,4454.4
2021-01-15,Electronics,42,24360.0
2021-01-15,Clothing,35,2030.0
2021-01-15,Home,31,5394.0
2021-01-15,Sports,9,1252.8
2021-01-16,Electronics,29,16820.0
2021-01-16,Clothing,7,406.0
2021-01-16,Home,37,6438.0
2021-01-16,Sports,8,1113.6
2021-01-17,Electronics,29,16820.0
2021-01-17,Clothing,24,1392.0
2021-01-17,Home,38,6612.0
2021-01-17,Sports,30,4176.0
2021-01-18,Electronics,9,5220.0
2021-01-18,Clothing,39,2262.0
2021-01-18,Home,32,5568.0
2021-01-18,Sports,33,4593.6
2021-01-19,Electronics,13,7540.0
2021-01-19,Clothing,42,2436.0
2021-01-19,Home,10,1740.0
2021-01-19,Sports,23,3201.6
2021-01-20,Electronics,48,27840.0
2021-01-20,Clothing,15,870.0
2021-01-20,Home,6,1044.0
2021-01-20,Sports,48,6681.6
2021-01-21,Electronics,48,27840.0
2021-01-21,Clothing,13,754.0
2021-01-21,Home,25,4350.0
2021-01-21,Sports,28,3897.6
2021-01-22,Electronics,38,22040.0
2021-01-22,Clothing,26,1508.0
2021-01-22,Home,7,1218.0
2021-01-22,Sports,16,2227.2
2021-01-23,Electronics,32,18560.0
2021-01-23,Clothing,34,1972.0
2021-01-23,Home,30,5220.0
2021-01-23,Sports,25,3480.0
2021-01-24,Electronics,32,18560.0
2021-01-24,Clothing,30,1740.0
2021-01-24,Home,37,6438.0
2021-01-24,Sports,25,3480.0
2021-01-25,Electronics,39,22620.0
2021-01-25,Clothing,38,2204.0
2021-01-25,Home,45,7830.0
2021-01-25,Sports,22,3062.4
2021-01-26,Electronics,15,8700.0
2021-01-26,Clothing,27,1566.0
2021-01-26,Home,26,4524.0
2021-01-26,Sports,21,2923.2
2021-01-27,Electronics,9,5220.0
2021-01-27,Clothing,48,2784.0
2021-01-27,Home,15,2610.0
2021-01-27,Sports,34,4732.8
2021-01-28,Electronics,19,11020.0
2021-01-28,Clothing,31,1798.0
2021-01-28,Home,39,6786.0
2021-01-28,Sports,37,5150.4
2021-01-29,Electronics,24,13920.0
2021-01-29,Clothing,20,1160.0
2021-01-29,Home,38,6612.0
2021-01-29,Sports,6,835.2
2021-01-30,Electronics,39,22620.0
2021-01-30,Clothing,44,2552.0
2021-01-30,Home,32,5568.0
2021-01-30,Sports,43,5985.6
2021-01-31,Electronics,10,5800.0
2021-01-31,Clothing,13,754.0
2021-01-31,Home,24,4176.0
2021-01-31,Sports,5,696.0
2021-02-01,Electronics,12,6960.0
2021-02-01,Clothing,27,1566.0
2021-02-01,Home,7,1218.0
2021-02-01,Sports,8,1113.6
2021-02-02,Electronics,29,16820.0
2021-02-02,Clothing,42,2436.0
2021-02-02,Home,19,3306.0
2021-02-02,Sports,25,3480.0
2021-02-03,Electronics,39,22620.0
2021-02-03,Clothing,18,1044.0
2021-02-03,Home,40,6960.0
2021-02-03,Sports,16,2227.2
2021-02-04,Electronics,21,12180.0
2021-02-04,Clothing,43,2494.0
2021-02-04,Home,13,2262.0
2021-02-04,Sports,39,5428.8
2021-02-05,Electronics,17,9860.0
2021-02-05,Clothing,19,1102.0
2021-02-05,Home,22,3828.0
2021-02-05,Sports,37,5150.4
2021-02-06,Electronics,10,5800.0
2021-02-06,Clothing,31,1798.0
2021-02-06,Home,27,4698.0
2021-02-06,Sports,31,4315.2
2021-02-07,Electronics,38,22040.0
2021-02-07,Clothing,42,2436.0
2021-02-07,Home,18,3132.0
2021-02-07,Sports,40,5568.0
2021-02-08,Electronics,12,6960.0
2021-02-08,Clothing,39,2262.0
2021-02-08,Home,23,4002.0
2021-02-08,Sports,34,4732.8
2021-02-09,Electronics,18,10440.0
2021-02-09,Clothing,24,1392.0
2021-02-09,Home,29,5046.0
2021-02-09,Sports,44,6124.8
2021-02-10,Electronics,28,16240.0
2021-02-10,Clothing,18,1044.0
2021-02-10,Home,30,5220.0
2021-02-10,Sports,42,5846.4
2021-02-11,Electronics,27,15660.0
2021-02-11,Clothing,26,1508.0
2021-02-11,Home,23,4002.0
2021-02-11,Sports,7,974.4
2021-02-12,Electronics,46,26680.0
2021-02-12,Clothing,23,1334.0
2021-02-12,Home,13,2262.0
2021-02-12,Sports,32,4454.4
2021-02-13,Electronics,24,13920.0
2021-02-13,Clothing,49,2842.0
2021-02-13,Home,11,1914.0
2021-02-13,Sports,18,2505.6
2021-02-14,Electronics,13,7540.0
2021-02-14,Clothing,23,1334.0
2021-02-14,Home,18,3132.0
2021-02-14,Sports,42,5846.4
2021-02-15,Electronics,40,23200.0
2021-02-15,Clothing,44,2552.0
2021-02-15,Home,21,3654.0
2021-02-15,Sports,34,4732.8
2021-02-16,Electronics,13,7540.0
2021-02-16,Clothing,37,2146.0
2021-02-16,Home,29,5046.0
2021-02-16,Sports,18,2505.6
2021-02-17,Electronics,15,8700.0
2021-02-17,Clothing,39,2262.0
2021-02-17,Home,45,7830.0
2021-02-17,Sports,18,2505.6
2021-02-18,Electronics,34,19720.0
2021-02-18,Clothing,45,2610.0
2021-02-18,Home,8,1392.0
2021-02-18,Sports,8,1113.6
2021-02-19,Electronics,32,18560.0
2021-02-19,Clothing,12,696.0
2021-02-19,Home,6,1044.0
2021-02-19,Sports,45,6264.0
2021-02-20,Electronics,26,15080.0
2021-02-20,Clothing,45,2610.0
2021-02-20,Home,20,3480.0
2021-02-20,Sports,33,4593.6
2021-02-21,Electronics,34,19720.0
2021-02-21,Clothing,16,928.0
2021-02-21,Home,39,6786.0
2021-02-21,Sports,15,2088.0
2021-02-22,Electronics,25,14500.0
2021-02-22,Clothing,25,1450.0
2021-02-22,Home,9,1566.0
2021-02-22,Sports,24,3340.8
2021-02-23,Electronics,41,23780.0
2021-02-23,Clothing,7,406.0
2021-02-23,Home,48,8352.0
2021-02-23,Sports,37,5150.4
2021-02-24,Electronics,13,7540.0
2021-02-24,Clothing,13,754.0
2021-02-24,Home,8,1392.0
2021-02-24,Sports,39,5428.8
2021-02-25,Electronics,21,12180.0
2021-02-25,Clothing,38,2204.0
2021-02-25,Home,28,4872.0
2021-02-25,Sports,36,5011.2
2021-02-26,Electronics,5,2900.0
2021-02-26,Clothing,12,696.0
2021-02-26,Home,49,8526.0
2021-02-26,Sports,27,3758.4
2021-02-27,Electronics,44,25520.0
2021-02-27,Clothing,16,928.0
2021-02-27,Home,16,2784.0
2021-02-27,Sports,19,2644.8
2021-02-28,Electronics,45,26100.0
2021-02-28,Clothing,23,1334.0
2021-02-28,Home,30,5220.0
2021-02-28,Sports,33,4593.6
2021-03-01,Electronics,26,15080.0
2021-03-01,Clothing,44,2552.0
2021-03-01,Home,25,4350.0
2021-03-01,Sports,42,5846.4
2021-03-02,Electronics,24,13920.0
2021-03-02,Clothing,33,1914.0
2021-03-02,Home,8,1392.0
2021-03-02,Sports,11,1531.2
2021-03-03,Electronics,32,18560.0
2021-03-03,Clothing,32,1856.0
2021-03-03,Home,8,1392.0
2021-03-03,Sports,26,3619.2
2021-03-04,Electronics,16,9280.0
2021-03-04,Clothing,49,2842.0
2021-03-04,Home,7,1218.0
2021-03-04,Sports,26,3619.2
2021-03-05,Electronics,48,27840.0
2021-03-05,Clothing,6,348.0
2021-03-05,Home,28,4872.0
2021-03-05,Sports,38,5289.6
2021-03-06,Electronics,31,17980.0
2021-03-06,Clothing,45,2610.0
2021-03-06,Home,5,870.0
2021-03-06,Sports,12,1670.4
2021-03-07,Electronics,27,15660.0
2021-03-07,Clothing,42,2436.0
2021-03-07,Home,10,1740.0
2021-03-07,Sports,26,3619.2
2021-03-08,Electronics,29,16820.0
2021-03-08,Clothing,22,1276.0
2021-03-08,Home,21,3654.0
2021-03-08,Sports,16,2227.2
2021-03-09,Electronics,10,5800.0
2021-03-09,Clothing,30,1740.0
2021-03-09,Home,31,5394.0
2021-03-09,Sports,12,1670.4
2021-03-10,Electronics,23,13340.0
2021-03-10,Clothing,46,2668.0
2021-03-10,Home,5,870.0
2021-03-10,Sports,33,4593.6
2021-03-11,Electronics,49,28420.0
2021-03-11,Clothing,39,2262.0
2021-03-11,Home,44,7656.0
2021-03-11,Sports,18,2505.6
2021-03-12,Electronics,39,22620.0
2021-03-12,Clothing,49,2842.0
2021-03-12,Home,24,4176.0
2021-03-12,Sports,17,2366.4
2021-03-13,Electronics,42,24360.0
2021-03-13,Clothing,12,696.0
2021-03-13,Home,47,8178.0
2021-03-13,Sports,24,3340.8
2021-03-14,Electronics,37,21460.0
2021-03-14,Clothing,30,1740.0
2021-03-14,Home,43,7482.0
2021-03-14,Sports,25,3480.0
2021-03-15,Electronics,46,26680.0
2021-03-15,Clothing,47,2726.0
2021-03-15,Home,45,7830.0
2021-03-15,Sports,13,1809.6
2021-03-16,Electronics,28,16240.0
2021-03-16,Clothing,41,2378.0
2021-03-16,Home,45,7830.0
2021-03-16,Sports,21,2923.2
2021-03-17,Electronics,28,16240.0
2021-03-17,Clothing,25,1450.0
2021-03-17,Home,43,7482.0
2021-03-17,Sports,45,6264.0
2021-03-18,Electronics,43,24940.0
2021-03-18,Clothing,17,986.0
2021-03-18,Home,15,2610.0
2021-03-18,Sports,23,3201.6
2021-03-19,Electronics,15,8700.0
2021-03-19,Clothing,17,986.0
2021-03-19,Home,49,8526.0
2021-03-19,Sports,5,696.0
2021-03-20,Electronics,44,25520.0
2021-03-20,Clothing,48,2784.0
2021-03-20,Home,23,4002.0
2021-03-20,Sports,16,2227.2
2021-03-21,Electronics,12,6960.0
2021-03-21,Clothing,12,696.0
2021-03-21,Home,49,8526.0
2021-03-21,Sports,16,2227.2
2021-03-22,Electronics,37,21460.0
2021-03-22,Clothing,49,2842.0
2021-03-22,Home,30,5220.0
2021-03-22,Sports,43,5985.6
2021-03-23,Electronics,32,18560.0
2021-03-23,Clothing,9,522.0
2021-03-23,Home,12,2088.0
2021-03-23,Sports,29,4036.8
2021-03-24,Electronics,31,17980.0
2021-03-24,Clothing,27,1566.0
2021-03-24,Home,34,5916.0
2021-03-24,Sports,49,6820.8
2021-03-25,Electronics,27,15660.0
2021-03-25,Clothing,24,1392.0
2021-03-25,Home,22,3828.0
2021-03-25,Sports,22,3062.4
2021-03-26,Electronics,6,3480.0
2021-03-26,Clothing,8,464.0
2021-03-26,Home,34,5916.0
2021-03-26,Sports,37,5150.4
2021-03-27,Electronics,40,23200.0
2021-03-27,Clothing,22,1276.0
2021-03-27,Home,41,7134.0
2021-03-27,Sports,23,3201.6
2021-03-28,Electronics,32,18560.0
2021-03-28,Clothing,44,2552.0
2021-03-28,Home,24,4176.0
2021-03-28,Sports,37,5150.4
2021-03-29,Electronics,16,9280.0
2021-03-29,Clothing,19,1102.0
2021-03-29,Home,45,7830.0
2021-03-29,Sports,43,5985.6
2021-03-30,Electronics,6,3480.0
2021-03-30,Clothing,33,1914.0
2021-03-30,Home,45,7830.0
2021-03-30,Sports,14,1948.8
2021-03-31,Electronics,6,3480.0
2021-03-31,Clothing,15,870.0
2021-03-31,Home,17,2958.0
2021-03-31,Sports,14,1948.8
2021-04-01,Electronics,18,10440.0
2021-04-01,Clothing,22,1276.0
2021-04-01,Home,13,2262.0
2021-04-01,Sports,43,5985.6
2021-04-02,Electronics,32,18560.0
2021-04-02,Clothing,7,406.0
2021-04-02,Home,24,4176.0
2021-04-02,Sports,10,1392.0
2021-04-03,Electronics,31,17980.0
2021-04-03,Clothing,6,348.0
2021-04-03,Home,33,5742.0
2021-04-03,Sports,42,5846.4
2021-04-04,Electronics,7,4060.0
2021-04-04,Clothing,20,1160.0
2021-04-04,Home,34,5916.0
2021-04-04,Sports,44,6124.8
2021-04-05,Electronics,6,3480.0
2021-04-05,Clothing,21,1218.0
2021-04-05,Home,45,7830.0
2021-04-05,Sports,16,2227.2
2021-04-06,Electronics,39,22620.0
2021-04-06,Clothing,47,2726.0
2021-04-06,Home,5,870.0
2021-04-06,Sports,49,6820.8
2021-04-07,Electronics,19,11020.0
2021-04-07,Clothing,30,1740.0
2021-04-07,Home,41,7134.0
2021-04-07,Sports,25,3480.0
2021-04-08,Electronics,35,20300.0
2021-04-08,Clothing,29,1682.0
2021-04-08,Home,27,4698.0
2021-04-08,Sports,28,3897.6
2021-04-09,Electronics,42,24360.0
2021-04-09,Clothing,32,1856.0
2021-04-09,Home,25,4350.0
2021-04-09,Sports,47,6542.4
2021-04-10,Electronics,22,12760.0
2021-04-10,Clothing,40,2320.0
2021-04-10,Home,39,6786.0
2021-04-10,Sports,49,6820.8
2021-04-11,Electronics,13,7540.0
2021-04-11,Clothing,42,2436.0
2021-04-11,Home,34,5916.0
2021-04-11,Sports,48,6681.6
2021-04-12,Electronics,38,22040.0
2021-04-12,Clothing,36,2088.0
2021-04-12,Home,7,1218.0
2021-04-12,Sports,7,974.4
2021-04-13,Electronics,32,18560.0
2021-04-13,Clothing,48,2784.0
2021-04-13,Home,19,3306.0
2021-04-13,Sports,45,6264.0
2021-04-14,Electronics,27,15660.0
2021-04-14,Clothing,44,2552.0
2021-04-14,Home,15,2610.0
2021-04-14,Sports,36,5011.2
2021-04-15,Electronics,40,23200.0
2021-04-15,Clothing,37,2146.0
2021-04-15,Home,28,4872.0
2021-04-15,Sports,43,5985.6
2021-04-16,Electronics,38,22040.0
2021-04-16,Clothing,32,1856.0
2021-04-16,Home,41,7134.0
2021-04-16,Sports,11,1531.2
2021-04-17,Electronics,8,4640.0
2021-04-17,Clothing,41,2378.0
2021-04-17,Home,5,870.0
2021-04-17,Sports,5,696.0
